,exp_id,agent_id,model,seed,gamma,num_episodes,time_limit,step_limit,show_tree,show_belief,show_pi,render_asci,policy_name,nesting_level,num_sims,rollout_policies,uct_c,epsilon,policy_entropy_mean,policy_entropy_std,search_time_mean,search_time_std,update_time_mean,update_time_std,reinvigoration_time_mean,reinvigoration_time_std,episode_returns_mean,episode_returns_std,episode_returns_max,episode_returns_min,episode_discounted_returns_mean,episode_discounted_returns_std,episode_discounted_returns_max,episode_discounted_returns_min,episode_steps_mean,episode_steps_std,episode_times_mean,episode_times_std,episode_dones,num_outcome_LOSS,num_outcome_DRAW,num_outcome_WIN,num_outcome_NA
1,46,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.232,75.5561392343468,96.0,-112.0,-44.98210526139263,51.41600332095318,73.85371249999997,-69.41995277796872,9.032,1.8085839764854716,46.80701628780365,11.872651806784598,1.0,209,0,41,0
0,115,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,1024,None,110.0,0.1,0.1751444081411982,0.1220901336043469,0.8789872186022919,0.1249041969602127,0.0411764192345166,0.0338159653058543,0.0060421193814036,0.0058474455772237,84.184,42.57894014650907,94.0,-107.0,57.01563552618238,30.116306985914743,64.80047553124997,-77.80735124999998,7.216,0.688,6.699642259597779,1.5605695675037023,1.0,12,0,238,0
1,115,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.616,42.93786841472215,95.0,-111.0,-67.37331236556918,30.31631108562035,69.21102687499999,-74.86698368749997,7.216,0.688,6.699642259597779,1.5605695675037023,1.0,238,0,12,0
0,107,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,4096,None,110.0,0.1,0.0044451649028864,0.024027722425455,3.0417630471229558,0.2983129029979864,0.1137099513371785,0.1469453152460764,0.003807147916158,0.0109172381391491,-104.04,0.1959591794226544,-104.0,-105.0,-80.77867005000007,0.6065179102615678,-77.80735124999998,-80.90247499999998,5.04,0.1959591794226542,15.924296877861025,1.6842913118710017,1.0,250,0,0,0
1,107,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.96,0.1959591794226544,96.0,95.0,73.66800507500017,0.909776865392351,73.85371249999997,69.21102687499999,5.04,0.1959591794226542,15.924296877861025,1.6842913118710017,1.0,0,0,250,0
0,120,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,512,None,110.0,0.1,0.3873485728050287,0.1700053901033966,0.513439365991351,0.0763222284079906,0.0222522118313514,0.0153531725752801,0.0037674622215352,0.005456598377659,88.568,30.580735373761048,94.0,-109.0,58.93536230282091,21.237015026517984,64.80047553124997,-77.80735124999998,7.632,1.043348455694453,4.166039673805237,1.27047329089811,1.0,6,0,244,0
1,120,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.832,30.67435045767065,95.0,-113.0,-69.8558373368231,21.109314190685502,69.21102687499999,-74.86698368749997,7.632,1.043348455694453,4.166039673805237,1.27047329089811,1.0,244,0,6,0
0,111,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,2048,None,110.0,0.1,0.0585232433368672,0.0881569464026624,1.807671181911892,0.1527669776457404,0.0673971815850999,0.0744166412256783,0.0112131816969977,0.0123608685278295,-103.284,12.378180157034368,92.0,-105.0,-80.14187696833226,8.702503387409992,56.6299291669531,-80.90247499999998,5.084,0.353474185761846,9.556594532966614,1.2114173299291038,1.0,249,0,1,0
1,111,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.116,12.874414316775669,96.0,-108.0,72.96491521638829,9.09863286788923,73.85371249999997,-69.41995277796872,5.084,0.353474185761846,9.556594532966614,1.2114173299291038,1.0,1,0,249,0
0,110,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,2048,None,110.0,0.1,0.0470092354893541,0.0618022935100795,1.4578471122034011,0.1293315967558785,0.072761039862557,0.0600705981810958,0.0079966695478984,0.0092352378008422,90.736,24.96097562195828,94.0,-105.0,62.18438640538059,17.890752882181168,64.80047553124997,-77.80735124999998,7.064,0.3160759402422146,10.834811038017271,1.136231140188695,1.0,4,0,246,0
1,110,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.864,25.232310714637237,95.0,-108.0,-72.33882625358683,18.067220931581385,69.21102687499999,-74.86698368749997,7.064,0.3160759402422146,10.834811038017271,1.136231140188695,1.0,246,0,4,0
0,54,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,512,None,110.0,0.1,0.5645876690020941,0.2716371850110705,2.7030501416631934,0.2146733233508453,0.2128594925370567,0.0823588982760215,0.0572182791658294,0.0724658993588763,56.444,77.12783456055276,94.0,-108.0,36.017529335034624,52.943583596160366,64.80047553124997,-77.80735124999998,7.756,1.3358383135694232,22.757270515441892,5.308873346333252,1.0,46,0,204,0
1,54,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.956,77.88700831332524,95.0,-117.0,-47.08713793978438,53.35300903243786,69.21102687499999,-74.86698368749997,7.756,1.3358383135694232,22.757270515441892,5.308873346333252,1.0,204,0,46,0
0,49,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1024,None,110.0,0.1,0.3469799422580602,0.1929075737290194,4.900007685909195,0.6908361971628028,0.2501894063117012,0.1427221282007265,0.042030993418088,0.0615416248863666,-80.86,65.39199033520842,94.0,-107.0,-59.47423725950788,45.21216011073076,64.80047553124997,-77.80735124999998,6.66,0.9035485598461214,34.6462681684494,8.57750708015078,1.0,219,0,31,0
1,49,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.54,66.44878027473497,95.0,-111.0,49.92863830251603,45.96124734799732,69.21102687499999,-74.86698368749997,6.66,0.9035485598461214,34.6462681684494,8.57750708015078,1.0,31,0,219,0
0,74,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,4096,None,110.0,0.1,0.0196340691096474,0.0469492154193448,11.594570693016053,1.151445207001834,0.4117394973436991,0.31583515146148,0.0443781468527657,0.0753872759277965,-100.248,30.460901102889277,94.0,-106.0,-74.31419458574986,21.81955932220387,64.80047553124997,-77.80735124999998,6.048,0.2137662274541981,72.6203482427597,7.386213638971171,1.0,244,0,6,0
1,74,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.152,30.759468395926515,95.0,-106.0,65.64730138925016,22.04472923039666,69.21102687499999,-74.86698368749997,6.048,0.2137662274541981,72.6203482427597,7.386213638971171,1.0,6,0,244,0
0,130,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,16,None,110.0,0.1,1.87508393134575,0.0650806643967684,0.0246447864721199,0.0034507647496655,0.0016581614918091,0.0004004476033983,0.0002013557666248,4.971691850554536e-05,55.044,61.77224347552874,94.0,-119.0,26.57847623988072,33.618199755504605,64.80047553124997,-74.86698368749997,14.184,4.23392772730003,0.3968849248886108,0.1548552129583855,0.828,18,43,189,0
1,130,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.756,58.54236469429638,94.0,-119.0,-44.92069427407592,31.598835626809173,64.80047553124997,-74.86698368749997,14.184,4.23392772730003,0.3968849248886108,0.1548552129583855,0.828,189,43,18,0
0,91,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,128,None,110.0,0.1,1.3425702997594129,0.3087362015765633,0.4939524327902514,0.028666553447495,0.0192205487974318,0.0108101013705857,0.0061082225506678,0.0082804622506477,-88.964,53.876773325803335,91.0,-109.0,-66.75097192347339,34.283532032010235,52.84843270860545,-80.90247499999998,6.764,2.018985884051694,3.5081468172073365,1.1670563116778978,1.0,229,0,21,0
1,91,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.436,57.1048676033838,96.0,-117.0,57.165683526269085,36.47040342477654,73.85371249999997,-66.8989551390703,6.764,2.018985884051694,3.5081468172073365,1.1670563116778978,1.0,21,0,229,0
0,15,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,512,None,110.0,0.1,0.4849280968428278,0.2086407543784939,3.845868626685905,0.1738344820659497,0.395976446633616,0.1283251857726521,0.1243856773967536,0.1488085858591214,85.988,35.79435508568351,94.0,-109.0,55.60324534381104,24.507732642154615,64.80047553124997,-77.80735124999998,8.208,1.7494959274030906,35.05990819168091,9.17865250573353,0.996,8,1,241,0
1,15,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.412,35.67355121094616,95.0,-117.0,-67.2533503536557,24.098524486584385,69.21102687499999,-74.86698368749997,8.208,1.7494959274030906,35.05990819168091,9.17865250573353,0.996,241,1,8,0
0,40,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,2048,None,110.0,0.1,0.00979360380472,0.0265665295977482,6.6102867286903,0.8365053845842811,0.7366667337892719,0.1919149735279636,0.2630006541777482,0.1731573285776328,86.4,32.75313725431494,92.0,-107.0,52.8437182335194,21.42607925255319,56.6299291669531,-74.86698368749997,9.0,0.3577708763999663,66.2305084142685,9.66051696040284,1.0,7,0,243,0
1,40,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.4,33.23805048434691,94.0,-110.0,-65.62949385876311,21.742402912969407,64.80047553124997,-69.41995277796872,9.0,0.3577708763999663,66.2305084142685,9.66051696040284,1.0,243,0,7,0
0,5,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,2048,None,110.0,0.1,0.0679602965617428,0.1066404918898904,13.189732866048844,1.3774853135116618,1.280136029215946,0.533818163622197,0.2686663513095758,0.2984243149622611,88.92,27.924354961216185,94.0,-108.0,57.66906484182493,19.28467025286269,64.80047553124997,-77.80735124999998,8.08,1.0998181667894016,117.47688312721252,24.540178412723293,1.0,5,0,245,0
1,5,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.08,28.118492135959208,95.0,-112.0,-69.19926020819625,19.146667080443795,69.21102687499999,-74.86698368749997,8.08,1.0998181667894016,117.47688312721252,24.540178412723293,1.0,245,0,5,0
0,1,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,4096,None,110.0,0.1,9.026113118709828e-05,0.0014136904426482,20.707247753683724,2.167724554701504,1.0669272401945933,0.7361644202234551,0.1626606952046591,0.2864928937771787,-95.4,40.204178887274935,92.0,-106.0,-74.7773852714042,28.19662032435944,56.6299291669531,-80.90247499999998,5.2,0.8342661445845685,113.38779073619844,22.621335745777284,1.0,239,0,11,0
1,1,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,41.83462680603235,96.0,-108.0,67.43917530989454,29.372257806445106,73.85371249999997,-69.41995277796872,5.2,0.8342661445845685,113.38779073619844,22.621335745777284,1.0,11,0,239,0
0,68,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1,None,110.0,0.1,1.9111995931590788,0.0008647818272975,0.0059459108784085,0.001383123201976,0.0015895626090821,0.0001318333913314,0.0014247873079209,0.0002951407157889,-111.256,1.3850862789010674,-109.0,-113.0,-61.77309395886999,3.0574461236404344,-58.01399832924236,-66.8989551390703,12.256,1.3850862789010654,0.103955768585205,0.021554440355341,1.0,250,0,0,0
1,68,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.744,1.3850862789010674,91.0,87.0,45.159640938305216,4.586169185460648,52.84843270860545,39.52099749386355,12.256,1.3850862789010654,0.103955768585205,0.021554440355341,1.0,0,0,250,0
0,109,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,4096,None,110.0,0.1,0.0017690464545262,0.0164107944509889,2.5024268003191263,0.2350748134615846,0.1252081054959978,0.1225086197772184,0.002517153927258,0.0083779970542222,93.932,0.251745903640953,94.0,93.0,64.51555391444404,1.0548213219078033,64.80047553124997,60.61045175468748,7.068,0.251745903640953,18.60241487598419,1.853206521503475,1.0,0,0,250,0
1,109,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.068,0.251745903640953,-106.0,-107.0,-74.67703594296248,0.7032142146051997,-72.07363450312498,-74.86698368749997,7.068,0.251745903640953,18.60241487598419,1.853206521503475,1.0,250,0,0,0
0,104,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1,None,110.0,0.1,1.911091381852884,0.0009188849806476,0.0038425372214544,0.0009940609776429,0.0009159750870295,4.734087457257444e-05,0.0005617734636579,0.0001197504532986,-111.096,1.4500979277276382,-109.0,-113.0,-62.13577766233972,3.2159014148285605,-58.01399832924236,-66.8989551390703,12.096,1.4500979277276411,0.0685719060897827,0.0142890103315035,1.0,250,0,0,0
1,104,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.904,1.4500979277276382,91.0,87.0,45.70366649350986,4.823852122242829,52.84843270860545,39.52099749386355,12.096,1.4500979277276411,0.0685719060897827,0.0142890103315035,1.0,0,0,250,0
0,86,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,512,None,110.0,0.1,0.6014182496157391,0.245344449976675,1.8283656839162528,0.1157156724815857,0.0637793849710063,0.0525607926222652,0.0132780772208558,0.0221825733608397,-86.52,56.52682195206096,92.0,-112.0,-67.16424596550257,38.37542953621995,56.6299291669531,-80.90247499999998,5.92,1.5445387661046257,11.308089367866517,3.563163929978627,1.0,227,0,23,0
1,86,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.68,59.09627399422065,96.0,-112.0,58.77602128244876,40.21327728710737,73.85371249999997,-69.41995277796872,5.92,1.5445387661046257,11.308089367866517,3.563163929978627,1.0,23,0,227,0
0,80,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,1024,None,110.0,0.1,0.3154470388513909,0.1739327113218671,3.2630410525682856,0.2040868811422709,0.2393483116501853,0.105937989643543,0.0506184665324884,0.0617011919708019,87.44,32.99997575756685,94.0,-110.0,57.17402155974953,22.54066128019298,64.80047553124997,-77.80735124999998,7.96,1.2289833196589774,28.16136082172394,6.4715281305750585,1.0,7,0,243,0
1,80,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.36,33.034866429274444,95.0,-113.0,-68.53132804991378,22.306978819272413,69.21102687499999,-74.86698368749997,7.96,1.2289833196589774,28.16136082172394,6.4715281305750585,1.0,243,0,7,0
0,117,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,1024,None,110.0,0.1,0.2306048688866847,0.1393857637390861,1.0866711140632628,0.1218256467795376,0.0350396130667792,0.0407613624039333,0.0078719694137573,0.0076312433695283,-101.804,21.361778577637192,92.0,-105.0,-78.76924684499663,14.964148201295806,56.6299291669531,-80.90247499999998,5.204,0.5535196473477703,5.872435883522034,1.09382714195472,1.0,247,0,3,0
1,117,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.396,22.198359939418932,96.0,-108.0,71.41016955916454,15.611525309631194,73.85371249999997,-69.41995277796872,5.204,0.5535196473477703,5.872435883522034,1.09382714195472,1.0,3,0,247,0
0,51,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,512,None,110.0,0.1,0.6635230793456378,0.2794130634061472,2.842325108009883,0.2333582271620684,0.1544336339763166,0.1192801557476364,0.0457133858998457,0.0763654196542156,-60.884,81.3600303834753,92.0,-110.0,-49.87090441845518,54.50490465362555,56.6299291669531,-80.90247499999998,6.684,2.282135841706185,20.00793361568451,6.864155797868603,1.0,194,0,56,0
1,51,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.516,85.42178729106523,96.0,-114.0,40.44487986807676,57.26241309076793,73.85371249999997,-69.41995277796872,6.684,2.282135841706185,20.00793361568451,6.864155797868603,1.0,56,0,194,0
0,20,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,128,None,110.0,0.1,1.0084210905860105,0.2421619956935963,1.0044545270467442,0.0323539623229949,0.0954935077935614,0.0250771481159486,0.0588340496376729,0.0497216670877232,79.528,47.89022046305488,94.0,-116.0,48.359336523858815,29.890569719484635,64.80047553124997,-77.80735124999998,9.472,2.366688826187338,10.524293571472167,3.0973326391402765,1.0,15,0,235,0
1,20,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.472,47.220008640405815,95.0,-117.0,-61.57930527226167,28.996578231876413,69.21102687499999,-74.86698368749997,9.472,2.366688826187338,10.524293571472167,3.0973326391402765,1.0,235,0,15,0
0,85,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,512,None,110.0,0.1,0.4426019049885323,0.208681699003255,1.6581546724060343,0.1153672544815359,0.1159002700611255,0.0451753165494698,0.0314078512722358,0.0287972259097171,89.12,27.85536932083293,94.0,-107.0,58.45967876884766,19.970771626602424,64.80047553124997,-80.90247499999998,7.88,1.4702380759591285,14.161038164138796,3.993293904369464,1.0,5,0,245,0
1,85,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.88,28.220588229163457,96.0,-117.0,-69.68806108547115,19.817279294914176,73.85371249999997,-74.86698368749997,7.88,1.4702380759591285,14.161038164138796,3.993293904369464,1.0,245,0,5,0
0,34,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,1,None,110.0,0.1,1.9109933153566443,0.0009171815901146,0.0081526254835582,0.0016547197337912,0.0023270756971268,0.0001910610740468,0.0022624191647484,0.000469139070954,-110.936,1.4296517058360767,-109.0,-113.0,-62.48753321919454,3.182603463405107,-58.01399832924236,-66.8989551390703,11.936,1.4296517058360754,0.1367933845520019,0.0269720443940713,1.0,250,0,0,0
1,34,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.064,1.4296517058360767,91.0,87.0,46.23129982879207,4.77390519510765,52.84843270860545,39.52099749386355,11.936,1.4296517058360754,0.1367933845520019,0.0269720443940713,1.0,0,0,250,0
0,99,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,16,None,110.0,0.1,1.8881086597298875,0.0718357777046778,0.0571559760458751,0.0046914932162113,0.0046291931642983,0.0008048854524084,0.0035309186602823,0.0013306712022232,25.048,92.75169915424732,94.0,-115.0,10.141716464602627,52.00214305271384,64.80047553124997,-77.80735124999998,11.952,2.816681735659888,0.7556721086502075,0.2005288036676956,1.0,80,0,170,0
1,99,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.952,93.92012402036104,95.0,-117.0,-26.24820612354156,52.47249133980037,69.21102687499999,-74.86698368749997,11.952,2.816681735659888,0.7556721086502075,0.2005288036676956,1.0,170,0,80,0
0,106,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,0,4096,None,110.0,0.1,0.0044451649028864,0.024027722425455,3.033095466740926,0.2727443622558758,0.1093155974388122,0.1440803416023245,0.0046481338500976,0.0128481392487501,-104.04,0.1959591794226544,-104.0,-105.0,-80.77867005000007,0.6065179102615678,-77.80735124999998,-80.90247499999998,5.04,0.1959591794226542,15.859265800476074,1.733440522209258,1.0,250,0,0,0
1,106,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,0,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.96,0.1959591794226544,96.0,95.0,73.66800507500017,0.909776865392351,73.85371249999997,69.21102687499999,5.04,0.1959591794226542,15.859265800476074,1.733440522209258,1.0,0,0,250,0
0,19,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,3,512,None,110.0,0.1,0.5501145966144413,0.2885866156001066,3.898131351835512,0.2464519832462402,0.3397681347305786,0.1132009173416074,0.0798821696977025,0.0816327159055269,56.58,77.1583022104556,94.0,-109.0,36.43594823537492,53.18720499917236,64.80047553124997,-77.80735124999998,7.62,1.12942463227964,32.38769978618622,5.824085246234024,1.0,46,0,204,0
1,19,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.82,77.85028965906302,95.0,-113.0,-47.3328809977982,53.607855737808656,69.21102687499999,-74.86698368749997,7.62,1.12942463227964,32.38769978618622,5.824085246234024,1.0,204,0,46,0
0,78,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,2048,None,110.0,0.1,0.2058779022916945,0.1526930806783275,6.804014520931244,0.6285503590108282,0.2633944324039277,0.1762054025219041,0.0301072044054667,0.0383762496717323,-24.9,97.58443523431376,94.0,-107.0,-20.39972375334977,68.90055263906136,64.80047553124997,-77.80735124999998,6.7,0.8012490249604052,47.2873727645874,6.654833497016318,1.0,149,0,101,0
1,78,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,2,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,98.69793310905756,95.0,-109.0,10.789916427274845,69.70034636898555,69.21102687499999,-74.86698368749997,6.7,0.8012490249604052,47.2873727645874,6.654833497016318,1.0,101,0,149,0
0,67,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1,None,110.0,0.1,1.9095176682084904,0.0012790163699525,0.0059809097846349,0.0014622539094418,0.0014902443567911,0.0001169447956485,0.0010940215508143,0.0002710278163569,-109.032,1.3736724500403985,-107.0,-111.0,-66.93926589131615,3.3801346287844267,-62.22880701301092,-72.07363450312498,10.032,1.3736724500404018,0.084944088935852,0.0209925376183734,1.0,250,0,0,0
1,67,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.968,1.3736724500403985,93.0,89.0,52.90889883697463,5.070201943176644,60.61045175468748,45.8432105195164,10.032,1.3736724500404018,0.084944088935852,0.0209925376183734,1.0,0,0,250,0
0,90,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,1,128,None,110.0,0.1,0.9742209112605594,0.2363382511173038,0.4450900469304525,0.0271119088369744,0.0301543777953363,0.0098157891108145,0.0129865903494557,0.0110333474212515,87.648,28.712020061291383,94.0,-117.0,53.8341351682218,18.29891464263016,64.80047553124997,-69.41995277796872,9.352,2.529050414681368,4.535222853660583,1.6204467769498894,1.0,5,0,245,0
1,90,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,None,None,None,None,None,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.352,27.502947042089875,92.0,-118.0,-66.87962156037203,16.605857770097302,56.6299291669531,-74.86698368749997,9.352,2.529050414681368,4.535222853660583,1.6204467769498894,1.0,245,0,5,0
0,69,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,1,None,110.0,0.1,1.9111995931590788,0.0008647818272975,0.0059453624884287,0.0012737958475278,0.0016057182062239,9.679339571364548e-05,0.0014291939213162,0.0002829245151926,-111.256,1.3850862789010674,-109.0,-113.0,-61.77309395886999,3.0574461236404344,-58.01399832924236,-66.8989551390703,12.256,1.3850862789010654,0.1043270425796508,0.0200986807626411,1.0,250,0,0,0
1,69,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,3,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.744,1.3850862789010674,91.0,87.0,45.159640938305216,4.586169185460648,52.84843270860545,39.52099749386355,12.256,1.3850862789010654,0.1043270425796508,0.0200986807626411,1.0,0,0,250,0
0,42,0,RCModel,0,0.95,250,43200,20,None,None,None,False,NestedSearchTree,2,2048,None,110.0,0.1,0.0098130232396906,0.0293267367830761,6.537187070727108,0.8789852644974602,0.7736190150704046,0.1949451856264226,0.2830510821862654,0.2009382002550729,91.968,0.1974234028680492,92.0,90.0,56.50967757957752,0.7390746911487132,56.6299291669531,49.256011073175166,9.032,0.197423402868049,66.10598289299011,9.089649558220888,1.0,0,0,250,0
1,42,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RCNestedReasoningPolicy,1,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.032,0.1974234028680492,-108.0,-110.0,-69.33978505305183,0.4927164607658071,-64.50400738211677,-69.41995277796872,9.032,0.197423402868049,66.10598289299011,9.089649558220888,1.0,250,0,0,0
0,140,0,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.468,27.779002429892927,93.0,-118.0,-11.502046948841947,12.158932365697494,60.61045175468748,-60.06736666236037,19.744,1.168958510812082,0.005807897567749,0.0003762414605903,0.076,8,231,11,0
1,140,1,RCModel,0,0.95,250,43200,20,None,None,None,False,RandomPolicy,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.868,27.3727341710688,88.0,-119.0,-12.60166689163612,11.88058936330454,42.601049993540585,-72.07363450312498,19.744,1.168958510812082,0.005807897567749,0.0003762414605903,0.076,11,231,8,0
